branch	address	city	zip code	ytd	year	month	circulation	date
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	40525	2012	april	3244	2012-04-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	123962	2012	april	11037	2012-04-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	104178	2012	april	7790	2012-04-01
Vodak-East Side	3710 E. 106th St.	Chicago	60617.0	65363	2012	april	4618	2012-04-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	44724	2012	april	3371	2012-04-01
Water Works	163 E. Pearson St.	Chicago	60611.0	47047	2012	april	3945	2012-04-01
West Belmont	3104 N. Narragansett Ave.	Chicago	60634.0	123819	2012	april	10897	2012-04-01
West Chicago Avenue	4856 W. Chicago Ave.	Chicago	60651.0	22987	2012	april	1668	2012-04-01
West Englewood	1745 W. 63rd St.	Chicago	60636.0	25714	2012	april	1884	2012-04-01
West Lawn	4020 W. 63rd St.	Chicago	60629.0	89173	2012	april	7676	2012-04-01
West Pullman	830 W. 119th St.	Chicago	60643.0	42265	2012	april	3300	2012-04-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	118488	2012	april	9251	2012-04-01
Whitney M. Young, Jr.	7901 S. King Dr.	Chicago	60619.0	40079	2012	april	3623	2012-04-01
Woodson Regional	9525 S. Halsted St.	Chicago	60628.0	127502	2012	april	10573	2012-04-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	42802	2012	april	3650	2012-04-01
Albany Park	5150 N. Kimball Ave.	Chicago	60625.0	572	2013	april	0	2013-04-01
Altgeld	13281 S. Corliss Ave.	Chicago	60827.0	9518	2013	april	620	2013-04-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	93854	2013	april	7910	2013-04-01
Austin	5615 W. Race Ave.	Chicago	60644.0	22947	2013	april	2100	2013-04-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	146943	2013	april	12639	2013-04-01
Avalon	8148 S. Stony Island Ave. 	Chicago	60617.0	58715	2013	april	4912	2013-04-01
Back of the Yards	2111 W. 47th St.	Chicago	60609.0	20701	2013	april	0	2013-04-01
Beverly	1962 W. 95th St.	Chicago	60643.0	81042	2013	april	6921	2013-04-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	156844	2013	april	14738	2013-04-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	129742	2013	april	11046	2013-04-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	14031	2013	april	1130	2013-04-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	76837	2013	april	6344	2013-04-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	143740	2013	april	12653	2013-04-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	154085	2013	april	13155	2013-04-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	34058	2013	april	2771	2013-04-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	16617	2013	april	1318	2013-04-01
Chicago Lawn	6120 S. Kedzie Ave. 	Chicago	60629.0	62841	2013	april	4795	2013-04-01
Chinatown	2353 S. Wentworth Ave.	Chicago	60616.0	123889	2013	april	10980	2013-04-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	58650	2013	april	5093	2013-04-01
Coleman	731 E. 63rd St.	Chicago	60637.0	42099	2013	april	3351	2013-04-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	88066	2013	april	7245	2013-04-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	57346	2013	april	4878	2013-04-01
Douglass	3353 W. 13th St.	Chicago	60623.0	27561	2013	april	2178	2013-04-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	82464	2013	april	6794	2013-04-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	111693	2013	april	9486	2013-04-01
Edgewater	1210 W. Elmdale Ave.	Chicago	60660.0	125353	2013	april	1304	2013-04-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	29392	2013	april	2434	2013-04-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	12759	2013	april	2917	2013-04-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	75119	2013	april	6690	2013-04-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	34959	2013	april	3208	2013-04-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	26954	2013	april	2337	2013-04-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	821749	2013	april	71827	2013-04-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	36109	2013	april	3166	2013-04-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	67949	2013	april	6385	2013-04-01
Independence	3548 W. Irving Park Rd.	Chicago	60618.0	111576	2013	april	9483	2013-04-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	101269	2013	april	8266	2013-04-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	15343	2013	april	1248	2013-04-01
Kelly	6151 S. Normal Boulevard	Chicago	60621.0	15927	2013	april	1237	2013-04-01
King	3436 S. King Dr.	Chicago	60616.0	39416	2013	april	3305	2013-04-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	19211	2013	april	1693	2013-04-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	175304	2013	april	14995	2013-04-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	121675	2013	april	10703	2013-04-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	105316	2013	april	9690	2013-04-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	141476	2013	april	12846	2013-04-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	74556	2013	april	6574	2013-04-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	32941	2013	april	2726	2013-04-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	78316	2013	april	7220	2013-04-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	91012	2013	april	8044	2013-04-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	106150	2013	april	9559	2013-04-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	83611	2013	april	6947	2013-04-01
Near North	310 W. Division St.	Chicago	60610.0	136669	2013	april	11625	2013-04-01
North Austin	5724 W. North Ave.	Chicago	60639.0	25542	2013	april	2108	2013-04-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	55332	2013	april	4805	2013-04-01
Northtown	6435 N. California Ave.	Chicago	60645.0	135506	2013	april	11166	2013-04-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	101827	2013	april	8839	2013-04-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	99876	2013	april	8271	2013-04-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	23411	2013	april	1990	2013-04-01
Roden	6083 N. Northwest Highway	Chicago	60631.0	75176	2013	april	6256	2013-04-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	155304	2013	april	14198	2013-04-01
Roosevelt	1101 W. Taylor St.	Chicago	60607.0	78582	2013	april	6348	2013-04-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	45859	2013	april	3612	2013-04-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	18023	2013	april	1477	2013-04-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	47291	2013	april	4017	2013-04-01
South Shore	2505 E. 73rd St.	Chicago	60649.0	39087	2013	april	3927	2013-04-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	556898	2013	april	48329	2013-04-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	39252	2013	april	3186	2013-04-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	105097	2013	april	8198	2013-04-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	94280	2013	april	8236	2013-04-01
Vodak-East Side	3710 E. 106th St.	Chicago	60617.0	62382	2013	april	5566	2013-04-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	38898	2013	april	3189	2013-04-01
Water Works	163 E. Pearson St.	Chicago	60611.0	43308	2013	april	3909	2013-04-01
West Belmont	3104 N. Narragansett Ave.	Chicago	60634.0	108176	2013	april	9461	2013-04-01
West Chicago Avenue	4856 W. Chicago Ave.	Chicago	60651.0	25076	2013	april	2291	2013-04-01
West Englewood	1745 W. 63rd St.	Chicago	60636.0	22947	2013	april	1956	2013-04-01
West Lawn	4020 W. 63rd St.	Chicago	60629.0	79704	2013	april	7198	2013-04-01
West Pullman	830 W. 119th St.	Chicago	60643.0	35415	2013	april	2748	2013-04-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	106199	2013	april	9224	2013-04-01
Whitney M. Young, Jr.	7901 S. King Dr.	Chicago	60619.0	36869	2013	april	3311	2013-04-01
Woodson Regional	9525 S. Halsted St.	Chicago	60628.0	106316	2013	april	9425	2013-04-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	38359	2013	april	3341	2013-04-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	10541	2021	april	803	2021-04-01
Albany Park	3401 W. Foster Ave.	Chicago	60625.0	61634	2021	april	4864	2021-04-01
Avalon	8148 S. Stony Island Ave.	Chicago	60617.0	16003	2021	april	1264	2021-04-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	3321	2021	april	60	2021-04-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	54673	2021	april	4339	2021-04-01
Little Italy	1336 W. Taylor St.	Chicago	60607.0	47793	2021	april	3465	2021-04-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	76668	2021	april	6451	2021-04-01
Kelly	6151 S. Normal Blvd.	Chicago	60621.0	4334	2021	april	270	2021-04-01
Edgewater	6000 N. Broadway St.	Chicago	60660.0	127737	2021	april	10500	2021-04-01
Near North	310 W. Division St.	Chicago	60610.0	82376	2021	april	7329	2021-04-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	4887	2021	april	0	2021-04-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	26402	2021	april	3708	2021-04-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	1875	2021	april	0	2021-04-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	38450	2021	april	3430	2021-04-01
Whitney M. Young, Jr.	415 E. 79th St.	Chicago	60619.0	8142	2021	april	611	2021-04-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	4865	2021	april	398	2021-04-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	13093	2021	april	1091	2021-04-01
Altgeld	955 E. 131st St.	Chicago	60827.0	1934	2021	april	173	2021-04-01
West Lawn	4020 W. 63rd St.	Chicago	60629.0	7035	2021	april	1243	2021-04-01
Back of the Yards	2111 W. 47th St.	Chicago	60609.0	12416	2021	april	1006	2021-04-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	70194	2021	april	6489	2021-04-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	33727	2021	april	2500	2021-04-01
King	3436 S. King Dr.	Chicago	60616.0	12704	2021	april	900	2021-04-01
Water Works	163 E. Pearson St.	Chicago	60611.0	10200	2021	april	0	2021-04-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	16283	2021	april	1499	2021-04-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	36649	2021	april	2867	2021-04-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	260163	2021	april	23702	2021-04-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	80757	2021	april	6582	2021-04-01
North Austin	5724 W. North Ave.	Chicago	60639.0	6941	2021	april	523	2021-04-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	45464	2021	april	3508	2021-04-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	69886	2021	april	5800	2021-04-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	114599	2021	april	9269	2021-04-01
West Englewood	1745 W. 63rd St.	Chicago	60636.0	3896	2021	april	318	2021-04-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	26320	2021	april	1791	2021-04-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	11515	2021	april	960	2021-04-01
Independence	4024 N. Elston Ave.	Chicago	60618.0	69547	2021	april	5474	2021-04-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	25108	2021	april	1829	2021-04-01
South Shore	2505 E. 73rd St.	Chicago	60649.0	32150	2021	april	902	2021-04-01
Chinatown	2100 S. Wentworth Ave.	Chicago	60616.0	54354	2021	april	3597	2021-04-01
Douglass	3353 W. 13th St.	Chicago	60623.0	4852	2021	april	318	2021-04-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	105294	2021	april	8373	2021-04-01
Roden	6083 N. Northwest Hwy.	Chicago	60631.0	52091	2021	april	3523	2021-04-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	0	2021	april	0	2021-04-01
West Belmont	3104 N. Narragansett Ave.	Chicago	60634.0	35555	2021	april	2727	2021-04-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	89707	2021	april	7504	2021-04-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	18393	2021	april	720	2021-04-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	37408	2021	april	2222	2021-04-01
West Pullman	830 W. 119th St.	Chicago	60643.0	7361	2021	april	539	2021-04-01
Beverly	1962 W. 95th St.	Chicago	60643.0	35849	2021	april	2782	2021-04-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	5226	2021	april	420	2021-04-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	23670	2021	april	1766	2021-04-01
Austin	5615 W. Race Ave.	Chicago	60644.0	7108	2021	april	549	2021-04-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	7287	2021	april	486	2021-04-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	55453	2021	april	4174	2021-04-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	30188	2021	april	2457	2021-04-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	7885	2021	april	605	2021-04-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	20184	2021	april	1517	2021-04-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	91433	2021	april	8022	2021-04-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	67461	2021	april	5047	2021-04-01
Chicago Lawn	6120 S. Kedzie Ave.	Chicago	60629.0	17555	2021	april	1184	2021-04-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	271811	2021	april	21220	2021-04-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	14957	2021	april	1471	2021-04-01
West Chicago Avenue	4856 W. Chicago Ave.	Chicago	60651.0	2684	2021	april	111	2021-04-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	15767	2021	april	1157	2021-04-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	129149	2021	april	10740	2021-04-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	2773	2021	april	0	2021-04-01
Northtown	6800 N. Western Ave.	Chicago	60645.0	106764	2021	april	8881	2021-04-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	38197	2021	april	3092	2021-04-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	57073	2021	april	5055	2021-04-01
West Loop	122 N. Aberdeen St.	Chicago	60607.0	45506	2021	april	3830	2021-04-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	7079	2021	april	302	2021-04-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	3205	2021	april	260	2021-04-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	6169	2021	april	469	2021-04-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	41816	2021	april	3392	2021-04-01
Coleman	731 E. 63rd St.	Chicago	60637.0	11157	2021	april	657	2021-04-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	62934	2021	april	4717	2021-04-01
Woodson Regional	9525 S. Halsted St.	Chicago	60628.0	23328	2021	april	2071	2021-04-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	9986	2021	april	633	2021-04-01
Chicago Bee	3647 S. State St.	Chicago	60609.0	7891	2021	april	610	2021-04-01
Vodak-East Side	3710 E. 106th St.	Chicago	60617.0	18626	2021	april	1497	2021-04-01
Sherman Park	5440 S. Racine Ave.	Chicago	60609.0	2859	2021	april	140	2021-04-01
Whitney M. Young, Jr.	415 E. 79th St.	Chicago	60619.0	9710	2020	april	0	2020-04-01
Walker	11071 S. Hoyne Ave.	Chicago	60643.0	8559	2020	april	0	2020-04-01
Albany Park	3401 W. Foster Ave.	Chicago	60625.0	49247	2020	april	0	2020-04-01
Avalon	8148 S. Stony Island Ave.	Chicago	60617.0	16799	2020	april	0	2020-04-01
Brainerd	1350 W. 89th St.	Chicago	60620.0	3577	2020	april	0	2020-04-01
Oriole Park	7454 W. Balmoral Ave.	Chicago	60656.0	42683	2020	april	0	2020-04-01
Little Italy	1336 W. Taylor St.	Chicago	60607.0	37786	2020	april	0	2020-04-01
Edgebrook	5331 W. Devon Ave.	Chicago	60646.0	63999	2020	april	0	2020-04-01
Kelly	6151 S. Normal Blvd.	Chicago	60621.0	4498	2020	april	0	2020-04-01
Edgewater	6000 N. Broadway St.	Chicago	60660.0	103570	2020	april	0	2020-04-01
Near North	310 W. Division St.	Chicago	60610.0	72498	2020	april	0	2020-04-01
Canaryville	642 W. 43rd St.	Chicago	60609.0	4120	2020	april	0	2020-04-01
Daley, Richard J. - Bridgeport	3400 S. Halsted St.	Chicago	60608.0	37045	2020	april	0	2020-04-01
Manning	6 S. Hoyne Ave.	Chicago	60612.0	3325	2020	april	0	2020-04-01
Portage-Cragin	5108 W. Belmont Ave.	Chicago	60641.0	36262	2020	april	0	2020-04-01
Greater Grand Crossing	1000 E. 73rd St.	Chicago	60619.0	6739	2020	april	0	2020-04-01
Scottsdale	4101 W. 79th St.	Chicago	60652.0	11650	2020	april	0	2020-04-01
Altgeld	13281 S. Corliss Ave.	Chicago	60827.0	1109	2020	april	0	2020-04-01
West Lawn	4020 W. 63rd St.	Chicago	60629.0	16996	2020	april	0	2020-04-01
Back of the Yards	2111 W. 47th St.	Chicago	60609.0	11151	2020	april	0	2020-04-01
Rogers Park	6907 N. Clark St.	Chicago	60626.0	65574	2020	april	1	2020-04-01
Garfield Ridge	6348 S. Archer Ave.	Chicago	60638.0	28473	2020	april	0	2020-04-01
King	3436 S. King Dr.	Chicago	60616.0	11145	2020	april	0	2020-04-01
Water Works	163 E. Pearson St.	Chicago	60611.0	12534	2020	april	0	2020-04-01
Daley, Richard M. - W Humboldt	733 N. Kedzie Ave.	Chicago	60612.0	16965	2020	april	0	2020-04-01
Humboldt Park	1605 N. Troy St.	Chicago	60647.0	36246	2020	april	0	2020-04-01
Sulzer Regional	4455 N. Lincoln Ave.	Chicago	60625.0	226464	2020	april	0	2020-04-01
Blackstone	4904 S. Lake Park Ave.	Chicago	60615.0	60837	2020	april	0	2020-04-01
North Austin	5724 W. North Ave.	Chicago	60639.0	7093	2020	april	0	2020-04-01
West Town	1625 W. Chicago Ave.	Chicago	60622.0	35535	2020	april	0	2020-04-01
Budlong Woods	5630 N. Lincoln Ave.	Chicago	60659.0	55627	2020	april	0	2020-04-01
Lincoln Park	1150 W. Fullerton Ave.	Chicago	60614.0	92065	2020	april	0	2020-04-01
West Englewood	1745 W. 63rd St.	Chicago	60636.0	4621	2020	april	0	2020-04-01
Archer Heights	5055 S. Archer Ave.	Chicago	60632.0	23929	2020	april	0	2020-04-01
Hegewisch	3048 E. 130th St.	Chicago	60633.0	11479	2020	april	0	2020-04-01
Independence	4024 N. Elston Ave.	Chicago	60618.0	55694	2020	april	0	2020-04-01
Lozano	1805 S. Loomis St.	Chicago	60608.0	21536	2020	april	2	2020-04-01
South Shore	2505 E. 73rd St.	Chicago	60649.0	7780	2020	april	0	2020-04-01
Chinatown	2100 S. Wentworth Ave.	Chicago	60616.0	40334	2020	april	0	2020-04-01
Douglass	3353 W. 13th St.	Chicago	60623.0	4785	2020	april	0	2020-04-01
Logan Square	3030 W. Fullerton Ave.	Chicago	60647.0	71923	2020	april	0	2020-04-01
Roden	6083 N. Northwest Hwy.	Chicago	60631.0	37254	2020	april	0	2020-04-01
Galewood-Mont Clare	6871 W. Belden Ave.	Chicago	60707.0	1705	2020	april	0	2020-04-01
West Belmont	3104 N. Narragansett Ave.	Chicago	60634.0	33022	2020	april	0	2020-04-01
Bucktown-Wicker Park	1701 N. Milwaukee Ave.	Chicago	60647.0	74873	2020	april	0	2020-04-01
North Pulaski	4300 W. North Ave.	Chicago	60639.0	11265	2020	april	0	2020-04-01
McKinley Park	1915 W. 35th St.	Chicago	60609.0	31015	2020	april	0	2020-04-01
West Pullman	830 W. 119th St.	Chicago	60643.0	8768	2020	april	0	2020-04-01
Beverly	1962 W. 95th St.	Chicago	60643.0	29173	2020	april	0	2020-04-01
Legler Regional	115 S. Pulaski Rd.	Chicago	60624.0	245	2020	april	0	2020-04-01
Toman	2708 S. Pulaski Rd.	Chicago	60623.0	23781	2020	april	0	2020-04-01
Austin	5615 W. Race Ave.	Chicago	60644.0	8392	2020	april	0	2020-04-01
Wrightwood-Ashburn	8530 S. Kedzie Ave.	Chicago	60652.0	8596	2020	april	0	2020-04-01
Jefferson Park	5363 W. Lawrence Ave.	Chicago	60630.0	41742	2020	april	0	2020-04-01
Mayfair	4400 W. Lawrence Ave.	Chicago	60630.0	24446	2020	april	0	2020-04-01
South Chicago	9055 S. Houston Ave.	Chicago	60617.0	7548	2020	april	0	2020-04-01
Clearing	6423 W. 63rd Pl.	Chicago	60638.0	16952	2020	april	0	2020-04-01
Merlo	644 W. Belmont Ave.	Chicago	60657.0	41151	2020	april	0	2020-04-01
Uptown	929 W. Buena Ave.	Chicago	60613.0	59507	2020	april	0	2020-04-01
Chicago Lawn	6120 S. Kedzie Ave.	Chicago	60629.0	15080	2020	april	0	2020-04-01
Harold Washington Library Center	400 S. State St.	Chicago	60605.0	276878	2020	april	275	2020-04-01
Brighton Park	4314 S. Archer Ave.	Chicago	60632.0	19047	2020	april	0	2020-04-01
West Chicago Avenue	4856 W. Chicago Ave.	Chicago	60651.0	3674	2020	april	0	2020-04-01
Little Village	2311 S. Kedzie Ave.	Chicago	60623.0	15626	2020	april	0	2020-04-01
Lincoln Belmont	1659 W. Melrose St.	Chicago	60657.0	105388	2020	april	0	2020-04-01
Gage Park	2807 W. 55th St.	Chicago	60632.0	3214	2020	april	0	2020-04-01
Northtown	6800 N. Western Ave.	Chicago	60645.0	94797	2020	april	19	2020-04-01
Dunning	7455 W. Cornelia Ave.	Chicago	60634.0	30500	2020	april	0	2020-04-01
Bezazian	1226 W. Ainslie St.	Chicago	60640.0	60551	2020	april	1	2020-04-01
West Loop	122 N. Aberdeen St.	Chicago	60607.0	36711	2020	april	0	2020-04-01
Pullman	11001 S. Indiana Ave.	Chicago	60628.0	3368	2020	april	0	2020-04-01
Jeffery Manor	2401 E. 100th St.	Chicago	60617.0	4091	2020	april	0	2020-04-01
Hall	4801 S. Michigan Ave.	Chicago	60615.0	7705	2020	april	0	2020-04-01
Mount Greenwood	11010 S. Kedzie Ave.	Chicago	60655.0	33407	2020	april	0	2020-04-01
Coleman	731 E. 63rd St.	Chicago	60637.0	10777	2020	april	0	2020-04-01
Austin-Irving	6100 W. Irving Park Rd.	Chicago	60634.0	56704	2020	april	0	2020-04-01
Woodson Regional	9525 S. Halsted St.	Chicago	60628.0	25273	2020	april	0	2020-04-01
Thurgood Marshall	7506 S. Racine Ave.	Chicago	60620.0	9573	2020	april	0	2020-04-01
